Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,1,16,5,1411,1255,1541,1436,UA,580,N916UA,90,101,74,65,76,SFO,PDX,550,4,12,0,,0,15,0,0,0,50
2004,7,22,4,1602,1605,1704,1715,OO,6422,N928SW,59,70,147,-11,0,SFO,MFR,329,5,9,0,,0,0,0,0,0,0
2004,6,2,3,806,815,1551,1544,NW,340,N507US,285,269,255,7,-9,SFO,DTW,2079,18,12,0,,0,0,0,0,0,0
2004,12,10,5,2249,2255,726,701,UA,92,N818UA,337,306,312,25,-6,SFO,PHL,2521,9,16,0,,0,0,0,25,0,0
2004,5,30,7,NA,1424,NA,2026,AA,818,0,NA,242,NA,NA,NA,SFO,ORD,1846,0,0,1,C,0,0,0,0,0,0
2004,10,16,6,2309,2320,452,519,UA,158,N673UA,223,239,208,-27,-11,SFO,ORD,1846,3,12,0,,0,0,0,0,0,0
2004,12,2,4,708,715,915,919,AS,343,N782AS,127,124,105,-4,-7,OAK,SEA,671,6,16,0,,0,0,0,0,0,0
2004,3,15,1,1053,1105,1622,1626,DL,1570,N911DA,209,201,174,-4,-12,SFO,DFW,1464,11,24,0,,0,0,0,0,0,0
2004,12,12,7,2015,2015,2130,2125,WN,763,N680,75,70,57,5,0,OAK,ONT,361,3,15,0,,0,0,0,0,0,0
2004,5,2,7,1108,1115,1235,1245,UA,1273,N512UA,87,90,68,-10,-7,SFO,SAN,447,2,17,0,,0,0,0,0,0,0
2004,7,1,4,1806,1800,1959,2000,HP,812,N302AW,113,120,98,-1,6,SFO,PHX,651,6,9,0,,0,0,0,0,0,0
2004,2,15,7,902,905,1331,1246,UA,33,N547UA,389,341,358,45,-3,SFO,LIH,2447,4,27,0,,0,0,0,45,0,0
2004,11,16,2,955,1000,1108,1123,UA,886,N810UA,73,83,53,-15,-5,SFO,LAX,337,10,10,0,,0,0,0,0,0,0
2004,6,25,5,1613,1615,1738,1743,UA,955,N556UA,85,88,68,-5,-2,SFO,SAN,447,3,14,0,,0,0,0,0,0,0
2004,12,6,1,1854,1820,2030,1955,OO,6166,N271YV,96,95,80,35,34,SFO,MFR,329,3,13,0,,0,0,0,35,0,0
2004,11,28,7,828,830,1128,1200,HA,11,N583HA,300,330,160,-32,-2,SFO,HNL,2398,5,15,0,,0,0,0,0,0,0
2004,10,9,6,1322,1325,1441,1445,B6,247,N566JB,79,80,61,-4,-3,OAK,LGB,353,4,14,0,,0,0,0,0,0,0
2004,6,3,4,1829,1830,1936,1930,OO,6480,N936SW,66,60,141,6,0,SFO,ACV,250,5,20,0,,0,0,0,0,0,0
2004,2,25,3,28,2220,115,2317,OO,6442,N952SW,47,57,34,118,128,SFO,RNO,192,4,9,0,,0,0,0,118,0,0
2004,7,10,6,1520,1520,1620,1625,WN,1195,N384SW,60,65,49,-5,0,OAK,BUR,325,3,8,0,,0,0,0,0,0,0
2004,11,6,6,857,900,1204,1225,UA,59,N211UA,307,325,291,-21,-3,SFO,HNL,2398,2,14,0,,0,0,0,0,0,0
2004,9,28,2,753,800,1355,1406,UA,134,N220UA,242,246,216,-11,-7,SFO,ORD,1846,9,17,0,,0,0,0,0,0,0
2004,4,1,4,833,840,907,919,OO,6217,N296SW,27,39,22,-12,0,SFO,MOD,78,3,9,0,,0,0,0,0,0,0
2004,1,1,4,1830,1830,1935,1940,WN,988,N749,65,70,49,-5,0,OAK,LAX,337,2,14,0,,0,0,0,0,0,0
2004,8,8,7,848,850,1628,1646,US,260,N164UW,280,296,254,-18,-2,SFO,CLT,2296,7,19,0,,0,0,0,0,0,0
2004,5,23,7,1545,1546,1622,1624,OO,6220,N289YV,36,38,22,-2,0,SFO,MOD,78,3,12,0,,0,0,0,0,0,0
2004,12,26,7,1705,1610,1820,1730,WN,419,N774,75,80,55,50,55,OAK,SNA,371,5,15,0,,0,0,0,0,0,50
2004,8,17,2,1457,1500,1619,1618,AA,1931,N509AA,82,78,51,1,-3,SFO,LAX,337,14,17,0,,0,0,0,0,0,0
2004,3,22,1,600,600,840,845,WN,416,N392SW,100,105,82,-5,0,OAK,SLC,588,5,13,0,,0,0,0,0,0,0
2004,10,21,4,1207,1207,1747,1757,CO,1830,N73251,220,230,203,-10,0,OAK,IAH,1628,4,13,0,,0,0,0,0,0,0
2004,12,4,6,1314,1310,2119,2126,UA,852,N537UA,305,316,288,-7,4,SFO,EWR,2565,7,10,0,,0,0,0,0,0,0
2004,2,11,3,1141,1145,1932,1939,UA,862,N505UA,291,294,259,-7,-4,SFO,IAD,2419,7,25,0,,0,0,0,0,0,0
2004,9,26,7,1158,1201,1800,1805,AA,760,N3BBAA,242,244,219,-5,-3,SFO,ORD,1846,8,15,0,,0,0,0,0,0,0
2004,12,7,2,1330,1335,1449,1501,UA,393,N807UA,79,86,63,-12,-5,SFO,SNA,372,4,12,0,,0,0,0,0,0,0
2004,8,27,5,955,955,1535,1600,WN,786,N461,220,245,210,-25,0,OAK,MDW,1844,5,5,0,,0,0,0,0,0,0
2004,9,21,2,1800,1810,2355,13,UA,156,N819UA,235,243,217,-18,-10,SFO,ORD,1846,4,14,0,,0,0,0,0,0,0
2004,11,13,6,1535,1535,1713,1715,WN,1105,N689SW,98,100,85,-2,0,OAK,PDX,543,3,10,0,,0,0,0,0,0,0
2004,9,6,1,901,905,1701,1705,B6,312,N517JB,300,300,458,-4,-4,OAK,IAD,2408,7,15,0,,0,0,0,0,0,0
2004,3,3,3,1825,1825,1942,1950,WN,1718,N646SW,77,85,65,-8,0,OAK,SAN,446,2,10,0,,0,0,0,0,0,0
2004,1,23,5,554,600,914,922,UA,422,N804UA,140,142,125,-8,-6,OAK,DEN,957,6,9,0,,0,0,0,0,0,0
2004,6,12,6,1454,1458,1649,1653,UA,1527,N471UA,115,115,94,-4,-4,SFO,PHX,651,6,15,0,,0,0,0,0,0,0
2004,6,4,5,600,601,1110,1126,AA,2040,N592AA,190,205,173,-16,-1,OAK,DFW,1456,6,11,0,,0,0,0,0,0,0
2004,9,29,3,553,600,912,920,UA,1296,N466UA,139,140,119,-8,-7,OAK,DEN,957,4,16,0,,0,0,0,0,0,0
2004,10,21,4,1920,1830,2025,1940,WN,1718,N367,65,70,52,45,50,OAK,LAX,337,5,8,0,,0,4,0,0,0,41
2004,9,29,3,940,935,1042,1040,WN,959,N304SW,62,65,53,2,5,OAK,BUR,325,2,7,0,,0,0,0,0,0,0
2004,6,3,4,1121,1125,1244,1257,UA,377,N589UA,83,92,62,-13,-4,SFO,SNA,372,5,16,0,,0,0,0,0,0,0
2004,9,29,3,1158,1200,1331,1329,HP,110,N156AW,93,89,72,2,-2,SFO,LAS,414,12,9,0,,0,0,0,0,0,0
2004,11,16,2,952,1000,1806,1800,UA,188,N845UA,314,300,294,6,-8,SFO,IAD,2419,8,12,0,,0,0,0,0,0,0
2004,1,30,5,1220,1156,1854,1802,AA,46,N3AEAA,274,246,198,52,24,SFO,ORD,1846,67,9,0,,0,0,0,28,0,24
2004,4,4,7,851,845,1835,1709,CO,1049,N18243,404,324,302,86,6,SFO,EWR,2565,85,17,0,,0,6,0,80,0,0
2004,7,4,7,900,900,1515,1516,UA,138,N662UA,255,256,224,-1,0,SFO,ORD,1846,9,22,0,,0,0,0,0,0,0
2004,4,24,6,1147,1155,2005,2015,B6,96,N587JB,318,320,481,-10,-8,OAK,JFK,2576,6,11,0,,0,0,0,0,0,0
2004,5,21,5,1211,1218,1802,1804,CO,526,N73406,231,226,208,-2,-7,OAK,IAH,1628,6,17,0,,0,0,0,0,0,0
2004,2,20,5,1251,1255,1529,1538,OO,6458,N930SW,94,103,182,-9,0,SFO,SLC,599,5,10,0,,0,0,0,0,0,0
2004,1,28,3,1052,1055,1240,1234,UA,291,N563UA,108,99,87,6,-3,SFO,PDX,550,6,15,0,,0,0,0,0,0,0
2004,2,16,1,1206,1125,1358,1258,UA,377,N581UA,112,93,63,60,41,SFO,SNA,372,5,44,0,,0,18,0,19,0,23
2004,10,23,6,658,700,1422,1440,US,740,N115UW,264,280,249,-18,-2,SFO,PIT,2254,5,10,0,,0,0,0,0,0,0
2005,10,30,7,1110,1110,1302,1315,WN,1661,N208,112,125,102,-13,0,OAK,SEA,671,3,7,0,,0,0,0,0,0,0
2005,5,6,5,1913,1835,2030,2000,WN,621,N675,77,85,66,30,38,OAK,SAN,446,3,8,0,,0,4,0,0,0,26
2005,12,21,3,1102,1045,1240,1231,UA,344,N350UA,98,106,76,9,17,SFO,PDX,550,3,19,0,,0,0,0,0,0,0
2005,3,6,7,1945,1944,2105,2104,UA,1288,N348UA,80,80,57,1,1,OAK,LAX,337,10,13,0,,0,0,0,0,0,0
2005,4,17,7,1746,1747,1949,1945,AS,235,N318AS,123,118,93,4,-1,SFO,SEA,679,18,12,0,,0,0,0,0,0,0
2005,6,14,2,1010,1010,1050,1055,WN,729,N319,40,45,32,-5,0,OAK,RNO,180,3,5,0,,0,0,0,0,0,0
2005,5,28,6,2220,2220,2300,2308,OO,6478,N708SK,40,48,19,-8,0,SFO,SMF,86,3,18,0,,0,0,0,0,0,0
2005,7,18,1,1928,1926,2113,2120,OO,6242,N295UX,105,114,90,-7,2,SFO,RDM,462,4,11,0,,0,0,0,0,0,0
2005,2,6,7,1824,1830,2050,2058,OO,6398,N920SW,86,88,71,-8,-6,SFO,BOI,522,4,11,0,,0,0,0,0,0,0
2005,8,15,1,1300,1304,1443,1442,UA,89,N847UA,103,98,74,1,-4,SFO,PDX,550,2,27,0,,0,0,0,0,0,0
2005,11,8,2,2224,2226,11,8,UA,522,N811UA,107,102,80,3,-2,SFO,PDX,550,3,24,0,,0,0,0,0,0,0
2005,5,30,1,1816,1825,1911,1922,OO,6205,N221SW,55,57,38,-11,-9,SFO,FAT,158,4,13,0,,0,0,0,0,0,0
2005,7,29,5,1617,1620,1728,1722,OO,6226,N561SW,71,62,45,6,-3,SFO,RDD,199,2,24,0,,0,0,0,0,0,0
2005,3,4,5,1911,1915,2038,2043,UA,901,N370UA,87,88,72,-5,-4,SFO,SAN,447,3,12,0,,0,0,0,0,0,0
2005,8,12,5,1013,935,1145,1105,WN,544,N525,92,90,83,40,38,OAK,PDX,543,2,7,0,,0,38,0,2,0,0
2005,11,16,3,727,735,1050,1106,UA,212,N413UA,143,151,120,-16,-8,SFO,DEN,967,8,15,0,,0,0,0,0,0,0
2005,7,30,6,1858,1900,2133,2121,UA,65,N543UA,335,321,316,12,-2,SFO,HNL,2398,4,15,0,,0,0,0,0,0,0
2005,5,1,7,1751,1714,1855,1833,AA,1939,N245AA,64,79,52,22,37,SFO,LAX,337,2,10,0,,0,0,0,0,0,22
2005,2,27,7,651,645,1445,1429,US,1086,N184UW,294,284,274,16,6,SFO,CLT,2296,5,15,0,,0,6,0,10,0,0
2005,11,5,6,2100,2100,2205,2215,WN,1686,N319,65,75,50,-10,0,OAK,LAX,337,5,10,0,,0,0,0,0,0,0
2005,6,3,5,1107,1100,1308,1257,UA,1512,N444UA,121,117,88,11,7,SFO,PHX,651,5,28,0,,0,0,0,0,0,0
2005,7,21,4,2108,2115,2223,2237,UA,865,N405UA,75,82,54,-14,-7,SFO,LAX,337,5,16,0,,0,0,0,0,0,0
2005,3,18,5,628,630,1226,1205,NW,368,N377NW,238,215,207,21,-2,SFO,MSP,1589,15,16,0,,0,0,0,21,0,0
2005,6,28,2,1450,1450,1730,1736,OO,3961,N457SW,100,106,85,-6,0,SFO,SLC,599,5,10,0,,0,0,0,0,0,0
2005,10,1,6,1440,1446,1600,1608,AS,574,N776AS,80,82,63,-8,-6,SFO,PSP,421,6,11,0,,0,0,0,0,0,0
2005,12,29,4,1100,1100,1159,1205,WN,583,N652SW,59,65,46,-6,0,OAK,BUR,325,3,10,0,,0,0,0,0,0,0
2005,6,6,1,1445,1450,1715,1736,OO,3961,N446SW,90,106,71,-21,-5,SFO,SLC,599,4,15,0,,0,0,0,0,0,0
2005,5,3,2,2029,2035,2219,2224,UA,1512,N479UA,110,109,96,-5,-6,SFO,PHX,651,2,12,0,,0,0,0,0,0,0
2005,7,6,3,1035,1035,1220,1235,WN,2294,N669SW,105,120,92,-15,0,OAK,PHX,646,5,8,0,,0,0,0,0,0,0
2005,4,21,4,1232,1236,1348,1357,OO,6502,N709BR,76,81,52,-9,-4,OAK,LAX,337,11,13,0,,0,0,0,0,0,0
2005,6,20,1,1133,1125,1325,1259,UA,1490,N496UA,112,94,73,26,8,SFO,LAS,414,7,32,0,,0,8,0,18,0,0
2005,10,19,3,41,45,619,609,NW,362,N313US,218,204,197,10,-4,SFO,MSP,1589,7,14,0,,0,0,0,0,0,0
2005,2,18,5,2145,2130,2312,2250,WN,2676,N319,87,80,75,22,15,OAK,SAN,446,2,10,0,,0,10,0,7,0,5
2005,3,18,5,820,820,940,945,WN,598,N632SW,80,85,68,-5,0,OAK,SAN,446,2,10,0,,0,0,0,0,0,0
2005,1,13,4,1044,1044,1210,1205,OO,6503,N916SW,86,81,52,5,0,OAK,LAX,337,14,20,0,,0,0,0,0,0,0
2005,1,7,5,835,835,955,1000,WN,2144,N703SW,80,85,61,-5,0,OAK,SNA,371,5,14,0,,0,0,0,0,0,0
2005,7,16,6,744,745,941,938,AS,343,N754AS,117,113,100,3,-1,OAK,SEA,671,8,9,0,,0,0,0,0,0,0
2005,2,22,2,635,635,920,920,WN,2655,N680,105,105,86,0,0,OAK,SLC,588,4,15,0,,0,0,0,0,0,0
2005,7,14,4,1511,1425,1635,1551,UA,383,N832UA,84,86,67,44,46,SFO,SAN,447,3,14,0,,0,43,0,0,0,1
2005,8,16,2,1830,1740,2105,2020,WN,1606,N311,95,100,85,45,50,OAK,SLC,588,5,5,0,,0,45,0,0,0,0
2005,10,27,4,623,630,747,757,UA,1444,N484UA,84,87,64,-10,-7,SFO,LAS,414,3,17,0,,0,0,0,0,0,0
2005,10,28,5,1210,1100,1804,1625,UA,478,N826UA,234,205,175,99,70,SFO,DFW,1464,10,49,0,,0,16,0,29,0,54
2005,8,23,2,1233,1223,2041,2002,DL,1187,N3731T,308,279,281,39,10,OAK,ATL,2130,17,10,0,,0,10,0,29,0,0
2005,10,11,2,2008,2015,2130,2143,UA,702,N534UA,82,88,62,-13,-7,SFO,SNA,372,5,15,0,,0,0,0,0,0,0
2005,3,17,4,1515,1515,2223,2231,DL,946,N378DA,248,256,225,-8,0,SFO,CVG,2036,7,16,0,,0,0,0,0,0,0
2005,12,31,6,2241,2230,648,649,UA,70,N844UA,307,319,276,-1,11,SFO,EWR,2565,10,21,0,,0,0,0,0,0,0
2005,3,17,4,2127,2120,534,530,B6,90,N526JB,307,310,463,4,7,OAK,JFK,2576,7,17,0,,0,0,0,0,0,0
2005,12,8,4,1048,1050,1949,1705,UA,830,N595UA,421,255,241,164,-2,SFO,ORD,1846,158,22,0,,0,0,0,164,0,0
2005,10,25,2,622,630,1351,1352,DL,554,N617DL,269,262,242,-1,-8,SFO,CVG,2036,8,19,0,,0,0,0,0,0,0
2005,12,20,2,738,730,850,840,WN,952,N369,72,70,55,10,8,OAK,LAX,337,7,10,0,,0,0,0,0,0,0
2005,3,19,6,1925,1930,2041,2050,B6,243,N561JB,76,80,58,-9,-5,OAK,LGB,353,8,10,0,,0,0,0,0,0,0
2005,11,13,7,953,953,1508,1513,AA,1994,N356AA,195,200,174,-5,0,SFO,DFW,1464,6,15,0,,0,0,0,0,0,0
2005,3,26,6,953,955,1617,1559,AA,1486,N353AA,264,244,215,18,-2,SFO,ORD,1846,37,12,0,,0,0,0,18,0,0
2005,8,30,2,1824,1831,2024,2023,UA,201,N424UA,120,112,102,1,-7,SFO,SEA,679,4,14,0,,0,0,0,0,0,0
2005,11,28,1,1628,1635,1715,1732,OO,6184,N197SW,47,57,31,-17,-7,SFO,FAT,158,2,14,0,,0,0,0,0,0,0
2005,7,22,5,2103,2035,2250,2225,WN,1989,N427,107,110,95,25,28,OAK,PHX,646,5,7,0,,0,10,0,0,0,15
2005,11,5,6,956,1005,1825,1840,B6,472,N615JB,329,335,491,-15,-9,OAK,BOS,2693,7,11,0,,0,0,0,0,0,0
2005,8,12,5,2049,2020,2150,2128,OO,6452,N699BR,61,68,45,22,29,SFO,SBA,262,4,12,0,,0,0,22,0,0,0
2005,7,30,6,854,900,1010,1023,OO,6244,N232SW,76,83,60,-13,-6,SFO,SBA,262,4,12,0,,0,0,0,0,0,0
2005,10,27,4,2055,2015,2220,2145,WN,2839,N641SW,85,90,75,35,40,OAK,PDX,543,2,8,0,,0,6,0,0,0,29
2005,6,21,2,1348,1325,1448,1430,WN,1215,N324,60,65,51,18,23,OAK,BUR,325,2,7,0,,0,5,0,0,0,13
2005,4,28,4,706,710,1531,1525,B6,94,N534JB,325,315,485,6,-4,OAK,JFK,2576,3,17,0,,0,0,0,0,0,0
2005,3,25,5,1035,1035,1155,1200,WN,1371,N665WN,80,85,66,-5,0,OAK,SAN,446,3,11,0,,0,0,0,0,0,0
2005,3,29,2,1411,1410,2243,2236,UA,176,N562UA,332,326,301,7,1,SFO,BOS,2704,6,25,0,,0,0,0,0,0,0
2005,8,29,1,1302,1244,2157,2114,DL,2050,N644DL,355,330,311,43,18,SFO,JFK,2586,10,34,0,,0,0,0,25,0,18
2005,8,24,3,2241,2245,640,645,B6,318,N547JB,299,300,454,-5,-4,OAK,IAD,2408,6,19,0,,0,0,0,0,0,0
2005,1,11,2,1147,1150,1903,1918,DL,376,N3750D,256,268,237,-15,-3,OAK,ATL,2130,9,10,0,,0,0,0,0,0,0
2005,2,11,5,1223,1210,1344,1324,OO,6191,N218SW,81,74,65,20,13,SFO,SBA,262,5,11,0,,0,20,0,0,0,0
2005,8,6,6,1803,1810,1924,1943,HP,876,N305AW,81,93,68,-19,-7,SFO,LAS,414,3,10,0,,0,0,0,0,0,0
2005,7,27,3,756,725,918,855,WN,1727,N684,82,90,74,23,31,OAK,PDX,543,2,6,0,,0,23,0,0,0,0
2005,7,2,6,1318,1318,1547,1554,OO,6386,N959SW,89,96,66,-7,0,SFO,BOI,522,5,18,0,,0,0,0,0,0,0
2005,3,18,5,2104,2044,2232,2207,AS,356,N754AS,88,83,60,25,20,OAK,SNA,371,14,14,0,,0,3,0,5,0,17
2005,5,14,6,1613,1500,2335,2239,DL,1049,N3740C,262,279,243,56,73,SFO,ATL,2139,4,15,0,,0,20,0,0,0,36
2005,8,30,2,1600,1600,1725,1725,WN,828,N484,85,85,68,0,0,OAK,SAN,446,5,12,0,,0,0,0,0,0,0
2005,5,8,7,1659,1702,1811,1824,UA,997,N507UA,72,82,51,-13,-3,SFO,LAX,337,10,11,0,,0,0,0,0,0,0
2005,12,6,2,720,720,1253,1300,WN,1144,N723,213,220,195,-7,0,OAK,HOU,1642,3,15,0,,0,0,0,0,0,0
2005,5,7,6,1100,1100,1205,1205,WN,583,N387SW,65,65,50,0,0,OAK,BUR,325,3,12,0,,0,0,0,0,0,0
2005,7,31,7,1134,1127,1515,1455,OO,6416,N938SW,161,148,123,20,7,SFO,ABQ,896,7,31,0,,0,20,0,0,0,0
2005,4,10,7,1540,1540,1645,1655,WN,309,N707SA,65,75,50,-10,0,OAK,ONT,361,5,10,0,,0,0,0,0,0,0
2005,11,15,2,1045,1010,1643,1620,WN,1684,N734SW,238,250,225,23,35,OAK,BNA,1959,3,10,0,,0,0,0,0,0,23
2005,10,19,3,1058,1100,1622,1625,UA,478,N808UA,204,205,168,-3,-2,SFO,DFW,1464,13,23,0,,0,0,0,0,0,0
2005,8,3,3,601,610,800,808,UA,1196,N913UA,119,118,99,-8,-9,SFO,SEA,679,3,17,0,,0,0,0,0,0,0
2005,4,22,5,1858,1730,2013,1840,WN,2256,N351,75,70,59,93,88,OAK,LAX,337,9,7,0,,0,57,0,5,0,31
2005,7,12,2,2148,2150,612,559,CO,749,N41140,324,309,295,13,-2,SFO,EWR,2565,5,24,0,,0,0,0,0,0,0
2005,8,29,1,850,840,1652,1700,WN,804,N213,302,320,288,-8,10,OAK,PHL,2510,4,10,0,,0,0,0,0,0,0
2005,6,10,5,701,703,1439,1440,DL,1894,N625DL,278,277,258,-1,-2,OAK,ATL,2130,7,13,0,,0,0,0,0,0,0
2005,12,9,5,955,955,1100,1100,WN,2903,N349,65,65,55,0,0,OAK,BUR,325,1,9,0,,0,0,0,0,0,0
2005,5,5,4,1102,1055,1214,1210,WN,2731,N374SW,72,75,60,4,7,OAK,ONT,361,4,8,0,,0,0,0,0,0,0
2005,8,28,7,2255,2300,644,648,US,784,N173UW,289,288,274,-4,-5,SFO,CLT,2296,2,13,0,,0,0,0,0,0,0
2005,11,25,5,1630,1626,1745,1745,UA,927,N540UA,75,79,52,0,4,SFO,LAX,337,12,11,0,,0,0,0,0,0,0
2005,4,30,6,1240,1250,1432,1448,AS,177,N765AS,112,118,96,-16,-10,OAK,SEA,671,9,7,0,,0,0,0,0,0,0
2005,9,3,6,2227,2235,652,706,UA,178,N536UA,325,331,298,-14,-8,SFO,BOS,2704,4,23,0,,0,0,0,0,0,0
2005,4,4,1,930,915,1035,1030,WN,1007,N643SW,65,75,58,5,15,OAK,ONT,361,2,5,0,,0,0,0,0,0,0
2005,9,19,1,1700,1700,1826,1820,WN,2645,N412,86,80,70,6,0,OAK,SNA,371,4,12,0,,0,0,0,0,0,0
2005,9,22,4,1305,1310,1439,1431,UA,729,N330UA,94,81,54,8,-5,SFO,LAX,337,9,31,0,,0,0,0,0,0,0
2005,12,5,1,917,927,1122,1130,AS,355,N780AS,125,123,109,-8,-10,OAK,SEA,671,6,10,0,,0,0,0,0,0,0
2005,1,31,1,849,850,1504,1456,UA,138,N648UA,255,246,229,8,-1,SFO,ORD,1846,9,17,0,,0,0,0,0,0,0
2005,5,6,5,1623,1605,1747,1729,OO,6409,N909SW,84,84,67,18,18,SFO,EUG,451,3,14,0,,0,18,0,0,0,0
2005,3,20,7,1313,1310,1553,1550,DL,1554,N3737C,100,100,85,3,3,OAK,SLC,588,5,10,0,,0,0,0,0,0,0
2005,10,31,1,1839,1840,1949,1940,OO,6256,N576SW,70,60,47,9,-1,SFO,SBP,191,4,19,0,,0,0,0,0,0,0
2005,8,25,4,1553,1555,1632,1635,OO,6236,N393SW,39,40,23,-3,-2,SFO,MRY,77,3,13,0,,0,0,0,0,0,0
2005,1,16,7,1910,1910,2110,2110,WN,449,N618WN,120,120,105,0,0,OAK,GEG,723,5,10,0,,0,0,0,0,0,0
2005,7,21,4,1506,1514,1630,1642,AS,365,N782AS,84,88,69,-12,-8,OAK,PDX,543,4,11,0,,0,0,0,0,0,0
2005,3,13,7,945,945,1102,1055,WN,1717,N623SW,77,70,63,7,0,OAK,ONT,361,4,10,0,,0,0,0,0,0,0
2005,3,5,6,NA,1300,NA,2126,UA,174,000000,NA,326,NA,NA,NA,SFO,BOS,2704,0,0,1,A,0,0,0,0,0,0
2005,6,7,2,1740,1740,2005,2020,WN,1094,N513,85,100,76,-15,0,OAK,SLC,588,4,5,0,,0,0,0,0,0,0
2005,3,2,3,2219,2220,618,623,UA,194,N511UA,299,303,273,-5,-1,SFO,IAD,2419,6,20,0,,0,0,0,0,0,0
2005,1,4,2,1833,1830,2113,2111,OO,6462,N709SK,100,101,83,2,3,SFO,SLC,599,3,14,0,,0,0,0,0,0,0
2005,11,3,4,NA,1355,NA,1520,WN,1398,0,NA,85,NA,NA,NA,OAK,LAS,407,0,0,1,A,0,0,0,0,0,0
2005,4,19,2,740,740,826,825,WN,1449,N734SW,46,45,34,1,0,OAK,RNO,180,2,10,0,,0,0,0,0,0,0
2005,3,5,6,805,805,1051,1100,WN,1821,N350,106,115,95,-9,0,OAK,PHX,646,4,7,0,,0,0,0,0,0,0
2005,12,31,6,1430,1430,1545,1545,WN,81,N626SW,75,75,57,0,0,OAK,LAX,337,3,15,0,,0,0,0,0,0,0
2005,7,9,6,2200,2200,621,616,AA,18,N327AA,321,316,300,5,0,SFO,JFK,2586,7,14,0,,0,0,0,0,0,0
2005,10,19,3,822,830,1348,1355,AA,1765,N445AA,206,205,172,-7,-8,OAK,DFW,1456,25,9,0,,0,0,0,0,0,0
2005,6,30,4,848,845,1817,1728,UA,172,N522UA,389,343,332,49,3,SFO,BOS,2704,7,50,0,,0,0,0,49,0,0
2005,11,26,6,2152,2150,551,545,CO,749,N29129,299,295,277,6,2,SFO,EWR,2565,10,12,0,,0,0,0,0,0,0
2005,10,20,4,1215,1150,2044,2015,CO,449,N12225,329,325,299,29,25,SFO,EWR,2565,10,20,0,,0,0,9,4,0,16
2005,4,10,7,1241,1236,1344,1357,OO,6502,N954SW,63,81,52,-13,5,OAK,LAX,337,5,6,0,,0,0,0,0,0,0
2005,12,5,1,1119,1120,1938,1955,UA,174,N534UA,319,335,295,-17,-1,SFO,BOS,2704,8,16,0,,0,0,0,0,0,0
2005,6,13,1,556,600,1207,1211,AA,634,N598AA,251,251,217,-4,-4,SFO,ORD,1846,19,15,0,,0,0,0,0,0,0
2005,9,14,3,1042,1030,1202,1155,WN,1371,N375,80,85,70,7,12,OAK,SAN,446,2,8,0,,0,0,0,0,0,0
2005,9,5,1,1550,1555,1637,1635,OO,6236,N288SW,47,40,23,2,-5,SFO,MRY,77,3,21,0,,0,0,0,0,0,0
2005,5,17,2,1625,1625,1726,1730,WN,1325,N339,61,65,50,-4,0,OAK,BUR,325,1,10,0,,0,0,0,0,0,0
2005,6,18,6,1535,1530,1647,1645,WN,1311,N723,72,75,56,2,5,OAK,LAX,337,4,12,0,,0,0,0,0,0,0
2005,10,9,7,1325,1300,1434,1415,WN,2226,N374SW,69,75,55,19,25,OAK,LAX,337,4,10,0,,0,19,0,0,0,0
2005,10,24,1,1500,1435,2018,2001,AA,2256,N481AA,198,206,180,17,25,OAK,DFW,1456,10,8,0,,0,17,0,0,0,0
2005,3,25,5,1815,1820,1947,1947,UA,1504,N481UA,92,87,62,0,-5,SFO,LAS,414,6,24,0,,0,0,0,0,0,0
2005,12,9,5,1810,1720,1935,1845,WN,1718,N760,85,85,71,50,50,OAK,SAN,446,2,12,0,,0,15,0,0,0,35
2005,11,13,7,1202,1205,1321,1328,AA,249,N4YAAA,79,83,52,-7,-3,SFO,LAX,337,8,19,0,,0,0,0,0,0,0
2005,11,13,7,2040,2040,2145,2145,WN,2965,N203,65,65,58,0,0,OAK,BUR,325,2,5,0,,0,0,0,0,0,0
2005,2,17,4,2105,2005,2220,2120,WN,763,N636WN,75,75,60,60,60,OAK,ONT,361,5,10,0,,0,0,0,0,0,60
2005,8,4,4,2026,2020,2201,2148,HP,98,N626AW,95,88,74,13,6,OAK,LAS,407,7,14,0,,0,0,0,0,0,0
2005,11,24,4,1248,1248,1445,1450,UA,964,N203UA,117,122,97,-5,0,SFO,SEA,679,4,16,0,,0,0,0,0,0,0
2005,7,12,2,1611,1615,1710,1709,OO,6190,N292UX,59,54,34,1,-4,SFO,CIC,153,3,22,0,,0,0,0,0,0,0
2005,4,2,6,1314,1225,2136,2046,CO,549,N24212,322,321,293,50,49,SFO,EWR,2565,7,22,0,,0,0,49,1,0,0
2005,4,9,6,1508,1515,1644,1645,AS,365,N623AS,96,90,86,-1,-7,OAK,PDX,543,4,6,0,,0,0,0,0,0,0
2005,7,14,4,625,600,918,730,WN,1461,N726,173,90,163,108,25,OAK,SAN,446,5,5,0,,0,25,0,83,0,0
2005,9,26,1,1103,1100,1348,1347,OO,3780,N463SW,105,107,79,1,3,SFO,SLC,599,8,18,0,,0,0,0,0,0,0
